annual_turnover,loan_amount,gst_compliance_score,audit_risk_flag,cibil_score,risk_probability,default
2353820.413185003,1064636.1141781292,4,0,310,0.021690343335732894,0
8284030.320272738,1862295.8893615613,8,0,626,0.02137373366815318,0
7019634.178685268,1724242.72709822,2,1,649,0.021734777946989192,0
3623699.3096445524,1420731.1537917717,4,0,678,0.02164573258721127,0
9504871.610688617,1040990.4691805176,2,0,530,0.021510537296246954,0
6963530.973983189,1546188.3958199623,2,0,440,0.021593870594991228,0
4350337.232982755,717688.9363320979,2,1,348,0.021675041237300553,0
1188.5702528534457,1571713.2834287465,1,0,750,1.0,1
9581885.145181485,1935762.193043967,4,1,790,0.021628419487049196,0
2220855.066472808,874400.4316831611,2,0,504,0.021721020423136124,0
1709202.5060862163,733740.8615851682,9,0,708,0.021488145846560797,0
7045140.86401928,2289718.94584743,9,0,706,0.02141091348803242,0
9879504.812678546,1194120.1802477075,7,0,350,0.021333787045347392,0
7768545.637021037,2067973.9229719108,6,1,474,0.02160188711661245,0
6127818.240104719,1423001.1674010842,3,0,560,0.021564378571532594,0
6189508.683330572,1419022.5915293363,7,0,779,0.02141406534551144,0
6706831.117560616,1719206.3497483227,1,0,522,0.021656301286023916,0
6517857.17957353,1058000.5716267796,9,0,568,0.02129042769517903,0
5562382.847938752,1566248.5717478227,4,0,617,0.021563903705911727,0
5208402.207903752,1309255.2925879536,6,0,684,0.021467471923298953,0
4874813.744200955,839753.2782974843,6,0,885,0.021408881861504338,0
3492070.8222666476,1668741.0373631995,3,0,518,0.021746307513401016,0
4438649.846266452,1368346.096561042,4,0,353,0.021583678922743953,0
1614086.3716092291,1421487.5857776462,10,0,499,0.021785419483239647,0
4803320.7464105,894919.5282929211,3,0,638,0.021530379011857004,0
3022817.785698165,2295700.183881402,6,0,604,0.021843765894266103,0
2792821.365568458,1938357.093193058,1,1,544,0.022103913899636413,0
5359788.302306957,1982077.9420859893,8,0,507,0.021481122608120448,0
7784004.572689198,1347277.648779159,8,1,810,0.02145886289972702,0
6836633.212004626,635408.5552482898,9,0,558,0.021239042622573957,0
1858998.7927536462,2476458.6912447554,6,0,679,0.02226790793895578,0
3020743.7268593246,1469451.245997066,1,0,462,0.021826729182942116,0
6881542.375976432,1125600.101989973,3,0,640,0.021513533975097397,0
3035025.2129233805,1708400.787241557,1,0,875,0.02188334297808468,0
4550733.70000595,2083560.3940016488,5,0,829,0.02165742321367515,0
6100104.198049104,1488474.7219572668,3,0,333,0.021573109094431057,0
3063311.0902727293,2139287.583969687,2,0,622,0.021946638004708766,0
5210751.012291919,2041499.9692584341,3,0,480,0.021682555703782823,0
2331949.0101635912,961809.4062989708,9,0,646,0.021475674166605938,0
3797264.7120975726,1163104.9471702618,8,0,491,0.021434090187370948,0
5639563.868285074,1978768.5816398838,3,0,878,0.021652254559869497,0
1814012.5329366615,143693.71809478104,2,0,545,0.021488090275299528,0
5880949.475920798,1425272.1534175056,5,1,544,0.02162125845384433,0
4960724.402146637,784584.3991876642,1,1,432,0.02170702548957585,0
6104979.908834295,1261723.0992832377,4,0,496,0.021508426045064394,0
5447828.268129323,1350589.955485398,8,0,646,0.021390847727993784,0
7728280.859947689,1320877.811046246,1,0,348,0.021593036648799132,0
5250449.005295815,1223869.3739436958,5,0,363,0.021490967453637915,0
4141188.9177494943,951428.175185593,4,0,403,0.021525516800871412,0
5244595.006064568,2645955.6334093427,6,1,512,0.02177838496519559,0
6086596.058072776,2433731.002080675,7,0,816,0.021540405616481403,0
5097720.140651409,918967.0898718585,9,0,418,0.02130371938401679,0
5081183.382407765,2291058.375651784,1,0,541,0.021800390928125503,0
3596016.6243864894,1300267.2547635736,10,0,579,0.021400973360657487,0
3674198.164898104,1564593.7366658552,4,0,723,0.021670740327417663,0
2194789.456400613,1468363.020051542,6,0,662,0.021776788523766057,0
8499153.486373879,1170125.679373017,10,0,605,0.021235142409077264,0
2512273.52921743,1991926.1718030735,7,0,785,0.02183148710637686,0
3614189.6044081855,1562943.265288329,7,1,613,0.02168798210678466,0
3563185.468861605,1261724.2883903794,8,1,812,0.021592926924671282,0
6789848.753888883,847705.2780997637,10,0,466,0.021225642808309075,0
4410100.643415945,1053202.4931404397,8,0,693,0.021384109989307867,0
7495484.145347468,679309.9421989516,8,0,362,0.021274360694952452,0
3653018.751512263,1506111.7742075848,8,0,571,0.02151258916386997,0
5557988.324447604,901667.2038578021,8,1,336,0.021450824417293905,0
3329305.8934804853,1367219.7437407293,6,0,315,0.02158544324693391,0
9290298.255546777,2185050.926805185,9,0,642,0.021344399045026205,0
2624803.161940974,2099649.7864607926,3,0,645,0.021984830455821728,0
5619641.420454055,1483861.5529486912,6,0,838,0.021476859559911,0
6267553.7618641965,1456457.636928425,5,1,532,0.021613871909963934,0
5827598.1949029965,2439937.274710504,8,0,875,0.021517324853651862,0
4629424.682244583,1760378.0601793556,4,0,715,0.02163698741091201,0
4740358.600533147,1336096.7700617386,4,0,566,0.021564108794083638,0
5087622.943958219,786990.941439774,10,0,625,0.021247741592615613,0
4705995.996743022,1696936.6090823717,10,0,742,0.021400236378371552,0
6927758.23358982,1914661.8862914313,5,1,859,0.02164645514006486,0
9421046.003182702,1184174.237743178,6,0,375,0.021374392102142488,0
3885016.429984333,1645601.3775690163,4,1,546,0.021792505129905177,0
2260394.0408418444,1318213.3525424856,2,1,879,0.021984770250960958,0
4823435.90329749,1407983.8004004986,2,0,612,0.02164561281031063,0
10159418.675308637,256088.9712188344,3,0,875,0.02141106180113863,0
3392650.8640605384,1389109.2981419323,2,1,891,0.02185610184380832,0
8278233.610888135,1984684.6512040272,1,0,642,0.021644015045961213,0
8355401.628152881,1184298.722216721,8,0,481,0.02131221445752098,0
3892823.516584011,1526263.1841076582,5,0,698,0.021608705162050497,0
6137966.158370551,1122024.6466540399,10,0,540,0.02126856277315498,0
8256793.246257076,1680220.8381463864,1,0,591,0.02161716642988035,0
4241744.518025026,1391738.4012319131,9,0,353,0.021413208153601582,0
4592839.279795276,1030379.2296589966,8,0,444,0.021373392361656685,0
3836638.1721027126,2166275.7338325637,4,0,655,0.02177353464230164,0
2970486.5386142666,1964466.0067661076,8,0,897,0.02169702861801559,0
3701444.909867986,1197546.6180359125,10,0,776,0.02137279257215851,0
2552119.4664754868,1748894.1547088886,7,0,321,0.021751792057958276,0
5068166.936518452,1768706.0014101905,7,0,630,0.02150273235212677,0
3460053.5378827164,1821150.617505588,1,0,591,0.021856266767967113,0
5467571.823581495,652872.0520024612,6,0,535,0.02136973620684325,0
1888208.7075927453,2003303.270516314,4,0,328,0.022141120612037452,0
5661760.464428914,1215150.5185371344,10,0,459,0.021292131673242294,0
6667057.92321785,1321086.0332793666,10,1,829,0.02140336745256527,0
1012528.7148570893,2818940.8761301003,10,0,849,0.023195092471959475,0
5748113.139695144,1650936.6903605058,2,0,400,0.021642138544432817,0
7455337.984946584,1306838.7622764122,10,0,589,0.02126299948603615,0
2580717.962617589,397352.81362204696,7,1,676,0.021481738267356516,0
8345144.773675406,2194882.0669731777,9,0,472,0.021364999979756445,0
5838038.0187320905,827395.1645956987,5,0,642,0.021423295128254465,0
3589976.288483182,998280.5482502482,8,0,878,0.02141318535765567,0
4888461.844684588,1334323.8504560753,5,0,490,0.021520485159185875,0
6116653.8250434445,2208205.895850146,7,0,738,0.021511643417364393,0
5152010.782824823,1886619.9933328796,7,0,854,0.021515476577278005,0
6077511.984892738,1421081.24507987,9,1,642,0.02146681954301941,0
3158652.8138412675,1654146.0318194106,3,0,424,0.021780243541428598,0
5338721.648072156,1199807.153564447,1,1,851,0.0217563338112691,0
2172571.0061900397,1569826.8447826754,2,0,659,0.021964567096233463,0
4777547.877302599,1536668.3723890684,6,0,802,0.02151951495992378,0
3192184.7170704203,1984384.9478406766,10,1,472,0.021717008317745187,0
3528940.114820467,1983589.0612194748,10,0,693,0.021549471489547105,0
7472186.350420875,1746988.6911028223,9,0,760,0.02134336350955199,0
7182620.241188538,1318826.2212269488,3,0,419,0.021528379992102387,0
6218276.241814354,1870911.1471950633,10,1,572,0.021479444652729263,0
2815374.470654842,1454015.7668984768,2,0,657,0.02181191841166494,0
4367183.100610396,959042.8156434335,1,0,685,0.021629095189086386,0
7426195.3999583665,1298356.1040445305,2,0,618,0.02155890895922847,0
5283433.82727981,1542263.4918921622,3,1,560,0.021732018472006242,0
9638659.07996339,1955107.8918323726,7,1,580,0.021517932420392464,0
5786635.678788744,1408235.9139214235,2,0,628,0.0216096598955845,0
5384098.232980063,895400.6443801969,5,0,423,0.021441499288342544,0
4381767.071594997,1528370.8416484096,2,1,775,0.0218111878803078,0
5267081.809564564,1556728.0200282761,7,0,577,0.021463164708413616,0
4695060.327238912,1592918.8144513764,10,0,392,0.02138445028581329,0
6416217.353377181,1959935.757977215,8,0,846,0.02143347194271039,0
6913404.633589168,2009461.6200449492,8,0,427,0.02142250768267103,0
3428021.0789841013,1202894.5638091667,8,0,831,0.021467121484825977,0
2337534.0928844437,1191928.2709755283,10,0,466,0.021510823479421053,0
1327589.2537934068,979900.6445222634,9,0,535,0.02171686000821073,0
6015982.6538250875,1849407.835140238,1,1,331,0.02181756708428215,0
2793266.7876522527,2224410.0541688576,1,0,530,0.02205624099936937,0
694218.8140950343,1342459.0360455383,10,0,490,0.022565354291200327,0
5777157.209061928,1379284.7176375035,2,1,890,0.021729679975174252,0
9985999.03486558,2233391.278449488,6,0,807,0.02144694103663719,0
4987858.176920214,1752778.9266075038,1,0,756,0.02172671339823561,0
6676981.548903284,1718117.8524005276,5,0,554,0.021508906266910426,0
5163658.71709513,904541.7470131366,5,0,578,0.021448068479164393,0
4802220.693617715,1839364.0346397096,4,0,355,0.02163903531843529,0
6838152.965975537,1035431.8297451208,5,0,405,0.02143047535020394,0
4419450.9116226975,932989.907032521,1,0,880,0.021622805711709943,0
5534784.628143806,1326614.211616644,6,0,491,0.02145881635879766,0
5643395.612392027,1207103.638275655,7,0,577,0.021402685152666946,0
3663819.0927139027,1389200.1528074804,8,0,843,0.0214880561961518,0
6984084.6990730455,779509.1827375407,2,0,474,0.021512085501593975,0
4650080.486609182,1979408.1532338362,7,0,384,0.02155952893516462,0
3488509.6810143106,2063843.1472582147,6,0,515,0.021719457198779636,0
6073019.6871408075,526328.7629295929,9,0,313,0.02123439525972991,0
3203064.0364179257,1989228.902833275,8,0,336,0.02166719026259983,0
5056362.314738257,1094735.6850891868,4,0,326,0.021515710315704588,0
4981762.006711593,1928487.768491393,9,0,875,0.021456907682092533,0
7171791.131663157,1465776.753666792,1,0,369,0.021617822078110024,0
5949396.465759905,1514387.7820404994,6,0,453,0.021469820478556324,0
4949946.082509712,1407451.1752893906,8,0,737,0.02141782329240958,0
6635532.598400574,2106064.602116743,4,0,570,0.021590427528712947,0
7780415.098034627,880205.9937374858,2,0,840,0.02151321032152053,0
6115620.612703725,1803920.1693675043,2,1,373,0.021771318288762335,0
5020705.239686761,2050665.0824447752,10,0,870,0.021435675778128375,0
2376327.5352996807,1858170.0402702054,1,0,448,0.022045578445264495,0
2869772.673849255,2662349.4571617087,5,1,805,0.02212885152312957,0
4389550.591290665,1235526.6186376505,6,0,309,0.021489761656550886,0
3780975.5956814336,1978652.4112967656,4,1,801,0.021866375176681968,0
4626057.394029108,1446954.6823292898,4,0,361,0.021587014471695073,0
5113299.849794215,2116703.038176335,5,0,687,0.021624916710106676,0
6059385.508713461,1496155.5021393152,5,0,531,0.021501200788306876,0
4859002.443881817,1306062.1090687653,9,0,883,0.021369280102644266,0
5973003.287652404,2153036.1019358146,8,0,827,0.021474202279839726,0
5128948.82962024,1254219.030490535,9,0,849,0.0213513165041562,0
1049066.8672922575,793637.1205497219,3,1,744,0.022076116342432155,0
3121329.2123624915,1241576.5584130858,3,0,620,0.021686988699643216,0
4711824.888556769,1809516.4732942663,1,0,382,0.021750878292344466,0
2580610.514317785,2196019.3757935455,10,0,733,0.021763417934949417,0
6199857.459992409,1555564.687648256,6,0,316,0.021467123548660854,0
8061501.664687395,2159098.5336170127,4,0,668,0.021553719983945258,0
7437523.703394633,820912.5392612033,8,0,881,0.021288984295124307,0
4573114.258139584,1278368.2675910485,2,0,882,0.021636455283749207,0
7981452.273699904,1355712.4414229495,2,0,554,0.021555223096175042,0
5297334.914404223,1442720.2862637402,7,0,755,0.02144597529878522,0
4325828.057763921,1542047.1941250982,5,0,860,0.02158234184510129,0
3773194.6729181204,1845455.4786960965,1,1,832,0.021952122345814843,0
4395060.627023743,1277596.580914755,7,0,691,0.0214595588023142,0
4223646.362917542,1569514.3434765628,7,0,619,0.021519483839034015,0
5340832.444750976,1477438.5548379743,10,0,519,0.0213380546904222,0
5321147.962099729,1037055.048054425,6,0,713,0.021425641563197644,0
5006092.040306829,1443166.6554592822,4,0,331,0.02156886832333272,0
5873876.3394927,1428170.235051441,8,0,315,0.02138731192339165,0
7381292.549572682,1417459.7174984768,2,0,708,0.021571647129107217,0
6899108.2708826475,1515879.7282907253,2,0,472,0.021592152554628062,0
2030204.0631001932,1537836.7703066932,2,0,478,0.021990423785857575,0
-107842.26980390958,1283852.4104463349,3,0,872,0.012575357407933157,0
6868639.822478548,2136357.366985632,6,0,796,0.021511654746781978,0
2266242.6031691576,915259.6853984917,1,0,403,0.021765564099671807,0
4550469.196214633,1139514.945765052,2,0,616,0.0216148863896604,0
2659773.947881281,2889981.812111778,10,0,887,0.02193789397639317,0
1396039.1248399606,981004.322505385,2,0,480,0.02194985765228687,0
6082925.456409576,823122.6626451206,1,0,431,0.021566672294155504,0
6518310.320605294,1867238.372500609,3,0,454,0.021604549981555508,0
3846979.1985465614,461440.073113063,10,0,658,0.02122201360761176,0
-182084.58428981993,1382363.0450137805,7,0,534,0.015621584339587699,0
3907511.1034950344,2572912.462538244,1,0,464,0.02195411462093092,0
5783608.010805093,727532.0389232998,7,0,726,0.021337433565938972,0
2042176.8624517424,509017.75713064335,5,0,787,0.0215029316558281,0
5366719.839558311,750409.3990211509,9,0,512,0.021273766137308126,0
4969380.301654009,1949179.7841734928,2,0,456,0.021719921111164834,0
6158582.999202177,2062388.3599929062,1,0,374,0.021714471936095398,0
5239160.736828307,1243705.6015107457,9,0,734,0.02134602049444524,0
3053862.118236889,1841606.2020005344,8,0,477,0.021653860908368107,0
7393143.003328983,2195127.6637559948,10,1,611,0.02147651259774335,0
4682940.85394606,2393673.207214913,6,0,426,0.02165986420307499,0
4945390.920980136,1376832.359410076,5,0,676,0.02152452407511968,0
3133464.0818536077,349264.1411650067,8,0,644,0.02128979020552669,0
4113435.4976169793,1089560.5387951566,8,0,524,0.021403412261283762,0
3230394.571946198,1286597.9025323712,5,0,316,0.02161330279219155,0
4654107.880153154,1370530.6017108047,7,0,796,0.021462364576353442,0
8423416.960284688,1406070.2994956402,1,0,772,0.021590080968404587,0
2256197.7141372873,2059447.2989653347,4,1,610,0.022154827942141356,0
1772877.2042465177,2137214.2133437907,2,0,436,0.022322239172446055,0
7942340.654987217,1414163.1730376084,10,1,774,0.021388482895396358,0
4581352.6456962675,2049242.4380259095,3,0,516,0.02172367064088233,0
3661854.522680167,1678830.6833155446,1,0,495,0.02180600024144481,0
7079809.374792153,1532252.986431286,2,0,500,0.021589711955450022,0
3788768.9205262717,1953272.0785549819,1,0,665,0.021848273110490878,0
8652019.427093873,1536126.0241189578,8,0,827,0.021338732088028625,0
6355851.742678538,2528905.588548881,4,0,699,0.021650042755352025,0
4024177.1837085946,780794.4166027204,3,0,824,0.021536091502474406,0
9314616.426531006,1242414.5504539912,1,0,889,0.02156524026291572,0
3788570.1539933234,1436740.551523025,2,0,513,0.021710287390326564,0
6484190.744018614,1719726.3452289952,3,0,640,0.021588817733467568,0
5598585.160812984,2133980.2435515444,3,1,628,0.021798124779954613,0
7603482.578797596,1487800.7163819217,6,0,418,0.021426219608616893,0
8123022.393453706,788885.1752468963,10,1,724,0.021328540114634677,0
5064008.298131533,1921256.9482275022,8,0,672,0.021488224541201178,0
3493164.259307633,1877479.3830709823,6,0,478,0.02167936083413858,0
5919944.285878233,529070.6703102969,2,0,731,0.021495613239346074,0
3644569.2604957875,1498097.9331646003,2,0,701,0.021733853076486516,0
9026774.495053247,704929.084659851,7,1,693,0.021425542854694293,0
5273070.662165475,1167674.4512489687,1,0,865,0.02163045712983197,0
4269356.897375783,1048595.5365186,1,1,378,0.021771792603407746,0
5369360.6117298165,1904632.349120993,7,0,723,0.021506982743813623,0
2305747.420940607,1558415.087086092,9,0,417,0.021670777319192994,0
3056771.922978697,857204.4996219862,5,0,667,0.02152602071078321,0
7400827.815888851,1940032.981478671,1,0,405,0.02166059736229661,0
3686211.4420572086,783097.0880357928,5,0,404,0.021475667454109264,0
2906178.034636121,1665056.895235472,1,0,602,0.021890780151653053,0
6073305.505054573,1092994.665354222,10,0,447,0.02126646408756142,0
7371408.309325994,1317161.45873474,9,0,449,0.02130254549773442,0
6437906.621330134,1752135.374019192,4,0,555,0.02155692746762083,0
6992095.371611632,1760724.6995297645,9,0,381,0.02135670760590648,0
3486409.822861078,2168484.53677798,2,1,315,0.022013508796419192,0
2156378.6665163124,1458873.1501642733,7,0,492,0.02174532438910021,0
8002667.3039109735,1653225.4314816704,2,0,373,0.02158242324152923,0
